time,run_cnt,dps_x,dps_y,dps_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
1013,0,671,-1101,-63,0,0,0,0,0,0,Calibrating Gyro
1096,0,261,-883,252,0,0,0,0,0,0,Calibrating Gyro
1170,0,502,-1113,-232,0,0,0,0,0,0,Calibrating Gyro
1246,0,249,-654,131,0,0,0,0,0,0,Calibrating Gyro
1319,0,479,-1124,-138,0,0,0,0,0,0,Calibrating Gyro
1395,0,376,-874,146,0,0,0,0,0,0,Calibrating Gyro
1470,0,350,-992,-264,0,0,0,0,0,0,Calibrating Gyro
1545,0,505,-1039,-267,0,0,0,0,0,0,Calibrating Gyro
1620,0,459,-962,-101,0,0,0,0,0,0,Calibrating Gyro
1695,0,489,-792,-208,0,0,0,0,0,0,Calibrating Gyro
1770,0,557,-1040,127,0,0,0,0,0,0,Calibrating Gyro
1845,0,453,-1037,-22,0,0,0,0,0,0,Calibrating Gyro
1920,0,386,-915,112,0,0,0,0,0,0,Calibrating Gyro
1993,0,434,-1128,-207,0,0,0,0,0,0,Calibrating Gyro
2069,0,376,-806,-234,0,0,0,0,0,0,Calibrating Gyro
2145,0,415,-985,-439,0,0,0,0,0,0,Calibrating Gyro
2220,0,531,-1020,-334,0,0,0,0,0,0,Calibrating Gyro
2295,0,381,-723,-71,0,0,0,0,0,0,Calibrating Gyro
2369,0,434,-997,51,0,0,0,0,0,0,Calibrating Gyro
2442,0,478,-1193,-259,0,0,0,0,0,0,Calibrating Gyro
2518,0,394,-872,-88,0,0,0,0,0,0,Calibrating Gyro
2591,0,455,-1126,-427,0,0,0,0,0,0,Calibrating Gyro
2667,0,282,-917,-21,0,0,0,0,0,0,Calibrating Gyro
2741,0,419,-845,-123,0,0,0,0,0,0,Calibrating Gyro
2816,0,283,-1082,-122,0,0,0,0,0,0,Calibrating Gyro
2892,0,439,-919,-195,0,0,0,0,0,0,Calibrating Gyro
2967,0,222,-822,-17,0,0,0,0,0,0,Calibrating Gyro
3041,0,483,-1044,-243,0,0,0,0,0,0,Calibrating Gyro
3117,0,505,-1090,-196,0,0,0,0,0,0,Calibrating Gyro
3192,0,169,-945,-110,0,0,0,0,0,0,Calibrating Gyro
3267,0,406,-903,-347,0,0,0,0,0,0,Calibrating Gyro
3342,0,349,-904,-113,0,0,0,0,0,0,Calibrating Gyro
3417,0,326,-936,-87,0,0,0,0,0,0,Calibrating Gyro
3491,0,318,-1070,-392,0,0,0,0,0,0,Calibrating Gyro
3567,0,368,-935,135,0,0,0,0,0,0,Calibrating Gyro
3641,0,480,-972,95,0,0,0,0,0,0,Calibrating Gyro
3714,0,458,-980,-148,0,0,0,0,0,0,Calibrating Gyro
3788,0,234,-833,199,0,0,0,0,0,0,Calibrating Gyro
3862,0,470,-999,-421,0,0,0,0,0,0,Calibrating Gyro
3937,0,399,-1084,38,0,0,0,0,0,0,Calibrating Gyro
4011,0,377,-844,-229,0,0,0,0,0,0,Calibrating Gyro
4085,0,401,-1108,-81,0,0,0,0,0,0,Calibrating Gyro
4160,0,370,-1100,-223,0,0,0,0,0,0,Calibrating Gyro
4236,0,412,-987,-347,0,0,0,0,0,0,Calibrating Gyro
4312,0,256,-879,68,0,0,0,0,0,0,Calibrating Gyro
4384,0,499,-995,169,0,0,0,0,0,0,Calibrating Gyro
4458,0,253,-794,-69,0,0,0,0,0,0,Calibrating Gyro
4532,0,387,-1054,-302,0,0,0,0,0,0,Calibrating Gyro
4608,0,260,-774,-226,0,0,0,0,0,0,Calibrating Gyro
4682,0,334,-1062,2,0,0,0,0,0,0,Calibrating Gyro
4755,0,701,-1109,-313,0,0,0,0,0,0,Calibrating Gyro
4831,0,373,-956,-288,0,0,0,0,0,0,Calibrating Gyro
4905,0,473,-1003,-118,0,0,0,0,0,0,Calibrating Gyro
4981,0,452,-825,105,0,0,0,0,0,0,Calibrating Gyro
5055,0,296,-851,35,0,0,0,0,0,0,Calibrating Gyro
5128,0,370,-1057,-293,0,0,0,0,0,0,Calibrating Gyro
5204,0,429,-1149,46,0,0,0,0,0,0,Calibrating Gyro
5278,0,357,-954,-354,0,0,0,0,0,0,Calibrating Gyro
5353,0,419,-1018,-413,0,0,0,0,0,0,Calibrating Gyro
5429,0,324,-917,-270,0,0,0,0,0,0,Calibrating Gyro
5504,0,130,-817,65,0,0,0,0,0,0,Calibrating Gyro
5576,0,375,-857,-2,0,0,0,0,0,0,Calibrating Gyro
5649,0,363,-777,-50,0,0,0,0,0,0,Calibrating Gyro
5723,0,425,-1011,123,0,0,0,0,0,0,Calibrating Gyro
5797,0,317,-791,66,0,0,0,0,0,0,Calibrating Gyro
5870,0,411,-985,-203,0,0,0,0,0,0,Calibrating Gyro
5945,0,332,-910,-262,0,0,0,0,0,0,Calibrating Gyro
6020,0,417,-785,29,0,0,0,0,0,0,Calibrating Gyro
6092,0,301,-879,35,0,0,0,0,0,0,Calibrating Gyro
6165,0,414,-913,-237,0,0,0,0,0,0,Calibrating Gyro
6240,0,438,-1194,-347,0,0,0,0,0,0,Calibrating Gyro
6317,0,448,-1024,-366,0,0,0,0,0,0,Calibrating Gyro
6392,0,358,-941,145,0,0,0,0,0,0,Calibrating Gyro
6466,0,411,-918,-224,0,0,0,0,0,0,Calibrating Gyro
6541,0,388,-1350,-301,0,0,0,0,0,0,Calibrating Gyro
6617,0,438,-1025,8,0,0,0,0,0,0,Calibrating Gyro
6689,0,495,-928,64,0,0,0,0,0,0,Calibrating Gyro
6762,0,370,-1175,5,0,0,0,0,0,0,Calibrating Gyro
6835,0,366,-1036,-35,0,0,0,0,0,0,Calibrating Gyro
6909,0,434,-620,-63,0,0,0,0,0,0,Calibrating Gyro
6983,0,490,-1279,-235,0,0,0,0,0,0,Calibrating Gyro
7059,0,493,-1081,167,0,0,0,0,0,0,Calibrating Gyro
7135,0,407,-985,7,0,0,0,0,0,0,Calibrating Gyro
7205,0,378,-965,-306,0,0,0,0,0,0,Calibrating Gyro
7281,0,399,-1041,-356,0,0,0,0,0,0,Calibrating Gyro
7357,0,368,-875,74,0,0,0,0,0,0,Calibrating Gyro
7430,0,489,-995,-268,0,0,0,0,0,0,Calibrating Gyro
7504,0,468,-933,-182,0,0,0,0,0,0,Calibrating Gyro
7579,0,381,-880,-11,0,0,0,0,0,0,Calibrating Gyro
7653,0,337,-1034,-458,0,0,0,0,0,0,Calibrating Gyro
7729,0,327,-946,14,0,0,0,0,0,0,Calibrating Gyro
7801,0,444,-884,142,0,0,0,0,0,0,Calibrating Gyro
7875,0,457,-997,-429,0,0,0,0,0,0,Calibrating Gyro
7950,0,341,-874,50,0,0,0,0,0,0,Calibrating Gyro
8023,0,474,-906,4,0,0,0,0,0,0,Calibrating Gyro
8094,0,398,-992,-257,0,0,0,0,0,0,Calibrating Gyro
8169,0,376,-1048,-372,0,0,0,0,0,0,Calibrating Gyro
8246,0,347,-747,-292,0,0,0,0,0,0,Calibrating Gyro
8321,0,388,-1118,-128,0,0,0,0,0,0,Calibrating Gyro
8396,0,380,-908,-155,0,0,0,0,0,0,Calibrating Gyro
8471,0,380,-933,-223,0,0,0,0,0,0,Calibrating Gyro
8546,0,453,-866,-197,0,0,0,0,0,0,Calibrating Gyro
8621,0,472,-1029,111,0,0,0,0,0,0,Calibrating Gyro
8695,0,375,-1013,-354,0,0,0,0,0,0,Calibrating Gyro
8771,0,472,-1088,-266,0,0,0,0,0,0,Calibrating Gyro
8848,0,305,-771,29,0,0,0,0,0,0,Calibrating Gyro
8921,0,283,-911,144,0,0,0,0,0,0,Calibrating Gyro
8994,0,350,-949,9,0,0,0,0,0,0,Calibrating Gyro
9066,0,377,-935,-73,0,0,0,0,0,0,Calibrating Gyro
9140,0,419,-1045,-205,0,0,0,0,0,0,Calibrating Gyro
9216,0,160,-760,148,0,0,0,0,0,0,Calibrating Gyro
9289,0,486,-969,-70,0,0,0,0,0,0,Calibrating Gyro
9363,0,594,-1115,-242,0,0,0,0,0,0,Calibrating Gyro
9439,0,416,-856,43,0,0,0,0,0,0,Calibrating Gyro
9511,0,404,-1038,-207,0,0,0,0,0,0,Calibrating Gyro
9587,0,445,-918,172,0,0,0,0,0,0,Calibrating Gyro
9661,0,437,-1020,-418,0,0,0,0,0,0,Calibrating Gyro
9737,0,86,-812,-22,0,0,0,0,0,0,Calibrating Gyro
9809,0,328,-810,-179,0,0,0,0,0,0,Calibrating Gyro
9885,0,518,-1233,-270,0,0,0,0,0,0,Calibrating Gyro
9961,0,414,-1049,-170,0,0,0,0,0,0,Calibrating Gyro
10037,0,396,-899,15,0,0,0,0,0,0,Calibrating Gyro
10110,0,530,-1154,-218,0,0,0,0,0,0,Calibrating Gyro
10187,0,400,-1004,-254,0,0,0,0,0,0,Calibrating Gyro
10264,0,333,-924,40,0,0,0,0,0,0,Calibrating Gyro
10338,0,263,-906,-214,0,0,0,0,0,0,Calibrating Gyro
10415,0,268,-634,56,0,0,0,0,0,0,Calibrating Gyro
10488,0,371,-961,-194,0,0,0,0,0,0,Calibrating Gyro
10564,0,307,-921,9,0,0,0,0,0,0,Calibrating Gyro
10637,0,345,-963,27,0,0,0,0,0,0,Calibrating Gyro
10711,0,358,-888,-461,0,0,0,0,0,0,Calibrating Gyro
10786,0,95,-766,107,0,0,0,0,0,0,Calibrating Gyro
10860,0,390,-960,-149,0,0,0,0,0,0,Calibrating Gyro
10936,0,433,-979,-379,0,0,0,0,0,0,Calibrating Gyro
11012,0,245,-794,179,0,0,0,0,0,0,Calibrating Gyro
11087,0,573,-1103,-210,0,0,0,0,0,0,Calibrating Gyro
11164,0,434,-977,-298,0,0,0,0,0,0,Calibrating Gyro
11240,0,462,-1108,-228,0,0,0,0,0,0,Calibrating Gyro
11317,0,462,-918,-128,0,0,0,0,0,0,Calibrating Gyro
11393,0,404,-816,-133,0,0,0,0,0,0,Calibrating Gyro
11469,0,501,-1289,-405,0,0,0,0,0,0,Calibrating Gyro
11546,0,370,-939,15,0,0,0,0,0,0,Calibrating Gyro
11620,0,478,-1053,-319,0,0,0,0,0,0,Calibrating Gyro
11697,0,398,-941,-162,0,0,0,0,0,0,Calibrating Gyro
11772,0,124,-959,264,0,0,0,0,0,0,Calibrating Gyro
11847,0,390,-887,-561,0,0,0,0,0,0,Calibrating Gyro
11924,0,513,-1206,-342,0,0,0,0,0,0,Calibrating Gyro
12001,0,375,-941,-67,0,0,0,0,0,0,Calibrating Gyro
12076,0,347,-1109,-251,0,0,0,0,0,0,Calibrating Gyro
12152,0,473,-1142,-306,0,0,0,0,0,0,Calibrating Gyro
12229,0,493,-987,-122,0,0,0,0,0,0,Calibrating Gyro
12305,0,404,-1024,-512,0,0,0,0,0,0,Calibrating Gyro
12383,0,382,-842,-214,0,0,0,0,0,0,Calibrating Gyro
12459,0,340,-1140,-460,0,0,0,0,0,0,Calibrating Gyro
12535,0,401,-785,-69,0,0,0,0,0,0,Calibrating Gyro
12610,0,391,-683,-42,0,0,0,0,0,0,Calibrating Gyro
12685,0,317,-875,-67,0,0,0,0,0,0,Calibrating Gyro
12760,0,497,-1119,-224,0,0,0,0,0,0,Calibrating Gyro
12837,0,391,-1201,-45,0,0,0,0,0,0,Calibrating Gyro
12913,0,386,-1048,40,0,0,0,0,0,0,Calibrating Gyro
12988,0,330,-946,-94,0,0,0,0,0,0,Calibrating Gyro
13063,0,304,-1062,-318,0,0,0,0,0,0,Calibrating Gyro
13139,0,493,-998,-511,0,0,0,0,0,0,Calibrating Gyro
13215,0,349,-754,-7,0,0,0,0,0,0,Calibrating Gyro
13290,0,447,-918,-476,0,0,0,0,0,0,Calibrating Gyro
13366,0,458,-1230,-74,0,0,0,0,0,0,Calibrating Gyro
13442,0,501,-990,-23,0,0,0,0,0,0,Calibrating Gyro
13516,0,330,-1021,89,0,0,0,0,0,0,Calibrating Gyro
13591,0,379,-589,-41,0,0,0,0,0,0,Calibrating Gyro
13666,0,420,-1262,-410,0,0,0,0,0,0,Calibrating Gyro
13743,0,383,-847,-240,0,0,0,0,0,0,Calibrating Gyro
13819,0,406,-1029,-110,0,0,0,0,0,0,Calibrating Gyro
13896,0,470,-1097,-97,0,0,0,0,0,0,Calibrating Gyro
13972,0,411,-903,-65,0,0,0,0,0,0,Calibrating Gyro
14047,0,514,-1060,-24,0,0,0,0,0,0,Calibrating Gyro
14123,0,330,-1106,107,0,0,0,0,0,0,Calibrating Gyro
14198,0,498,-1086,-235,0,0,0,0,0,0,Calibrating Gyro
14276,0,419,-873,40,0,0,0,0,0,0,Calibrating Gyro
14350,0,363,-932,-22,0,0,0,0,0,0,Calibrating Gyro
14425,0,503,-980,-78,0,0,0,0,0,0,Calibrating Gyro
14499,0,355,-776,112,0,0,0,0,0,0,Calibrating Gyro
14574,0,398,-950,40,0,0,0,0,0,0,Calibrating Gyro
14648,0,294,-1047,-182,0,0,0,0,0,0,Calibrating Gyro
14725,0,314,-951,-47,0,0,0,0,0,0,Calibrating Gyro
14799,0,390,-596,225,0,0,0,0,0,0,Calibrating Gyro
14875,0,345,-1227,-355,0,0,0,0,0,0,Calibrating Gyro
14952,0,309,-772,-69,0,0,0,0,0,0,Calibrating Gyro
15027,0,485,-1158,-354,0,0,0,0,0,0,Calibrating Gyro
15104,0,439,-950,-155,0,0,0,0,0,0,Calibrating Gyro
15179,0,693,-1173,-365,0,0,0,0,0,0,Calibrating Gyro
15256,0,317,-988,-105,0,0,0,0,0,0,Calibrating Gyro
15333,0,365,-907,45,0,0,0,0,0,0,Calibrating Gyro
15407,0,278,-991,-17,0,0,0,0,0,0,Calibrating Gyro
15481,0,426,-1326,-321,0,0,0,0,0,0,Calibrating Gyro
15558,0,169,-738,-63,0,0,0,0,0,0,Calibrating Gyro
15633,0,292,-1028,-145,0,0,0,0,0,0,Calibrating Gyro
15710,0,398,-989,-264,0,0,0,0,0,0,Calibrating Gyro
15787,0,556,-1206,-118,0,0,0,0,0,0,Calibrating Gyro
15863,0,455,-1036,-193,0,0,0,0,0,0,Calibrating Gyro
15940,0,428,-744,-176,0,0,0,0,0,0,Calibrating Gyro
16016,0,330,-656,197,0,0,0,0,0,0,Calibrating Gyro
16091,0,391,-1040,-406,0,0,0,0,0,0,Calibrating Gyro
16168,0,383,-846,104,0,0,0,0,0,0,Calibrating Gyro
16243,0,548,-1011,-102,0,0,0,0,0,0,Calibrating Gyro
16320,0,508,-963,-183,0,0,0,0,0,0,Calibrating Gyro
16396,0,467,-1225,-272,0,0,0,0,0,0,Calibrating Gyro
16473,0,382,-986,-148,0,0,0,0,0,0,Calibrating Gyro
16548,0,490,-1303,-513,0,0,0,0,0,0,Calibrating Gyro
16626,0,285,-829,-5,0,0,0,0,0,0,Calibrating Gyro
16700,0,532,-1106,1,0,0,0,0,0,0,Calibrating Gyro
16774,0,448,-908,19,0,0,0,0,0,0,Calibrating Gyro
16847,0,367,-757,-108,0,0,0,0,0,0,Calibrating Gyro
16923,0,514,-926,115,0,0,0,0,0,0,Calibrating Gyro
16998,0,345,-977,-147,0,0,0,0,0,0,Calibrating Gyro
17074,0,418,-993,-221,0,0,0,0,0,0,Calibrating Gyro
17149,0,340,-773,1,0,0,0,0,0,0,Calibrating Gyro
17222,0,404,-969,-131,0,0,0,0,0,0,Calibrating Gyro
17299,0,432,-666,-318,0,0,0,0,0,0,Calibrating Gyro
17375,0,375,-1078,-84,0,0,0,0,0,0,Calibrating Gyro
17451,0,414,-750,-32,0,0,0,0,0,0,Calibrating Gyro
17525,0,462,-1215,-237,0,0,0,0,0,0,Calibrating Gyro
17602,0,332,-1000,-56,0,0,0,0,0,0,Calibrating Gyro
17678,0,525,-1037,-148,0,0,0,0,0,0,Calibrating Gyro
17756,0,483,-1099,114,0,0,0,0,0,0,Calibrating Gyro
17831,0,307,-779,30,0,0,0,0,0,0,Calibrating Gyro
17905,0,455,-1016,-224,0,0,0,0,0,0,Calibrating Gyro
17982,0,405,-966,-333,0,0,0,0,0,0,Calibrating Gyro
18058,0,393,-720,-81,0,0,0,0,0,0,Calibrating Gyro
18132,0,393,-855,-198,0,0,0,0,0,0,Calibrating Gyro
18209,0,315,-861,193,0,0,0,0,0,0,Calibrating Gyro
18284,0,590,-1072,-105,0,0,0,0,0,0,Calibrating Gyro
18361,0,416,-968,-22,0,0,0,0,0,0,Calibrating Gyro
18436,0,549,-1186,-202,0,0,0,0,0,0,Calibrating Gyro
18512,0,401,-1049,-115,0,0,0,0,0,0,Calibrating Gyro
18589,0,228,-780,-66,0,0,0,0,0,0,Calibrating Gyro
18665,0,467,-1023,-56,0,0,0,0,0,0,Calibrating Gyro
18741,0,454,-943,2,0,0,0,0,0,0,Calibrating Gyro
18813,0,368,-950,-193,0,0,0,0,0,0,Calibrating Gyro
18889,0,664,-1274,-497,0,0,0,0,0,0,Calibrating Gyro
18966,0,452,-973,-354,0,0,0,0,0,0,Calibrating Gyro
19042,0,371,-992,193,0,0,0,0,0,0,Calibrating Gyro
19117,0,508,-965,81,0,0,0,0,0,0,Calibrating Gyro
19191,0,490,-1020,-225,0,0,0,0,0,0,Calibrating Gyro
19268,0,379,-833,-148,0,0,0,0,0,0,Calibrating Gyro
19344,0,391,-840,-393,0,0,0,0,0,0,Calibrating Gyro
19420,0,418,-965,-87,0,0,0,0,0,0,Calibrating Gyro
19494,0,255,-560,143,0,0,0,0,0,0,Calibrating Gyro
19569,0,245,-840,-306,0,0,0,0,0,0,Calibrating Gyro
19645,0,557,-957,-16,0,0,0,0,0,0,Calibrating Gyro
19721,0,284,-833,45,0,0,0,0,0,0,Calibrating Gyro
19794,0,327,-1058,-849,0,0,0,0,0,0,Calibrating Gyro
19871,0,706,-819,378,0,0,0,0,0,0,Calibrating Gyro
19946,0,574,-931,403,0,0,0,0,0,0,Calibrating Gyro
20021,0,325,-800,-114,0,0,0,0,0,0,Calibrating Gyro
20097,0,373,-848,-174,0,0,0,0,0,0,Calibrating Gyro
20172,0,448,-987,-62,0,0,0,0,0,0,Calibrating Gyro
20248,0,189,-1038,-744,0,0,0,0,0,0,Calibrating Gyro
20325,0,373,-959,98,0,0,0,0,0,0,Calibrating Gyro
20399,0,395,-886,-410,0,0,0,0,0,0,Calibrating Gyro
20474,0,437,-1085,-71,0,0,0,0,0,0,Calibrating Gyro
20550,0,472,-1218,-316,0,0,0,0,0,0,Calibrating Gyro
20627,0,266,-744,122,0,0,0,0,0,0,Calibrating Gyro
20702,0,337,-943,-405,0,0,0,0,0,0,Calibrating Gyro
20779,0,345,-1126,-207,0,0,0,0,0,0,Calibrating Gyro
20855,0,509,-894,-325,0,0,0,0,0,0,Calibrating Gyro
20931,0,447,-1053,-96,0,0,0,0,0,0,Calibrating Gyro
21007,0,1746,-1369,1632,0,0,0,0,0,0,Calibrating Gyro
21086,0,381,-1843,73,0,0,0,0,0,0,Calibrating Gyro
21160,0,263,-1009,136,0,0,0,0,0,0,Calibrating Gyro
21236,0,559,-1069,-129,0,0,0,0,0,0,Calibrating Gyro
21313,0,457,-964,-99,0,0,0,0,0,0,Calibrating Gyro
21388,0,466,-958,-349,0,0,0,0,0,0,Calibrating Gyro
21464,0,410,-1195,-7,0,0,0,0,0,0,Calibrating Gyro
21538,0,401,-1051,-180,0,0,0,0,0,0,Calibrating Gyro
21616,0,757,-1232,-323,0,0,0,0,0,0,Calibrating Gyro
21693,0,440,-942,301,0,0,0,0,0,0,Calibrating Gyro
21768,0,265,-803,-30,0,0,0,0,0,0,Calibrating Gyro
21842,0,405,-1172,-236,0,0,0,0,0,0,Calibrating Gyro
21919,0,465,-951,-443,0,0,0,0,0,0,Calibrating Gyro
21995,0,448,-890,-84,0,0,0,0,0,0,Calibrating Gyro
22071,0,446,-1010,-298,0,0,0,0,0,0,Calibrating Gyro
22148,0,410,-1008,192,0,0,0,0,0,0,Calibrating Gyro
22223,0,452,-1163,-154,0,0,0,0,0,0,Calibrating Gyro
22300,0,480,-1016,-350,0,0,0,0,0,0,Calibrating Gyro
22377,0,247,-656,-7,0,0,0,0,0,0,Calibrating Gyro
22452,0,409,-767,30,0,0,0,0,0,0,Calibrating Gyro
22525,0,369,-1087,-389,0,0,0,0,0,0,Calibrating Gyro
22602,0,231,-900,-208,0,0,0,0,0,0,Calibrating Gyro
22678,0,416,-1126,94,0,0,0,0,0,0,Calibrating Gyro
22753,0,411,-657,165,0,0,0,0,0,0,Calibrating Gyro
22828,0,253,-919,-349,0,0,0,0,0,0,Calibrating Gyro
22903,0,299,-893,-76,0,0,0,0,0,0,Calibrating Gyro
22978,0,419,-1108,-48,0,0,0,0,0,0,Calibrating Gyro
23055,0,444,-1042,23,0,0,0,0,0,0,Calibrating Gyro
23130,0,330,-867,137,0,0,0,0,0,0,Calibrating Gyro
23204,0,345,-1076,-141,0,0,0,0,0,0,Calibrating Gyro
23281,0,450,-936,-280,0,0,0,0,0,0,Calibrating Gyro
23357,0,330,-941,-72,0,0,0,0,0,0,Calibrating Gyro
23432,0,275,-1007,27,0,0,0,0,0,0,Calibrating Gyro
23506,0,429,-820,37,0,0,0,0,0,0,Calibrating Gyro
23581,0,286,-932,3,0,0,0,0,0,0,Calibrating Gyro
23654,0,304,-897,-272,0,0,0,0,0,0,Calibrating Gyro
23730,0,520,-959,56,0,0,0,0,0,0,Calibrating Gyro
23803,0,488,-875,171,0,0,0,0,0,0,Calibrating Gyro
23878,0,304,-890,-156,0,0,0,0,0,0,Calibrating Gyro
23954,0,358,-815,-327,0,0,0,0,0,0,Calibrating Gyro
24030,0,244,-788,259,0,0,0,0,0,0,Calibrating Gyro
24104,0,268,-936,19,0,0,0,0,0,0,Calibrating Gyro
24178,0,424,-967,-492,0,0,0,0,0,0,Calibrating Gyro
24255,0,262,-767,-41,0,0,0,0,0,0,Calibrating Gyro
24330,0,398,-912,-4,0,0,0,0,0,0,Calibrating Gyro
24403,0,354,-1143,1,0,0,0,0,0,0,Calibrating Gyro
24477,0,301,-1195,-187,0,0,0,0,0,0,Calibrating Gyro
24554,0,347,-1026,188,0,0,0,0,0,0,Calibrating Gyro
24630,0,327,-875,-44,0,0,0,0,0,0,Calibrating Gyro
24705,0,458,-951,-137,0,0,0,0,0,0,Calibrating Gyro
24780,0,465,-943,-307,0,0,0,0,0,0,Calibrating Gyro
24857,0,449,-862,-226,0,0,0,0,0,0,Calibrating Gyro
24933,0,414,-1074,-56,0,0,0,0,0,0,Calibrating Gyro
25009,0,319,-1001,-132,0,0,0,0,0,0,Calibrating Gyro
25085,0,414,-931,-307,0,0,0,0,0,0,Calibrating Gyro
25161,0,501,-1072,-346,0,0,0,0,0,0,Calibrating Gyro
25239,0,452,-1073,-327,0,0,0,0,0,0,Calibrating Gyro
25316,0,331,-1004,144,0,0,0,0,0,0,Calibrating Gyro
25392,0,413,-1199,-166,0,0,0,0,0,0,Calibrating Gyro
25468,0,425,-1041,-363,0,0,0,0,0,0,Calibrating Gyro
25545,0,374,-926,25,0,0,0,0,0,0,Calibrating Gyro
25619,0,485,-1168,-449,0,0,0,0,0,0,Calibrating Gyro
25697,0,127,-956,0,0,0,0,0,0,0,Calibrating Gyro
25769,0,422,-1069,-208,0,0,0,0,0,0,Calibrating Gyro
25846,0,428,-948,136,0,0,0,0,0,0,Calibrating Gyro
25921,0,475,-956,-361,0,0,0,0,0,0,Calibrating Gyro
25997,0,97,-851,139,0,0,0,0,0,0,Calibrating Gyro
26071,0,499,-1046,-170,0,0,0,0,0,0,Calibrating Gyro
26147,0,565,-1175,-240,0,0,0,0,0,0,Calibrating Gyro
26225,0,406,-1324,-452,0,0,0,0,0,0,Calibrating Gyro
26302,0,258,-912,2,0,0,0,0,0,0,Calibrating Gyro
26375,0,542,-1045,-285,0,0,0,0,0,0,Calibrating Gyro
26451,0,242,-667,109,0,0,0,0,0,0,Calibrating Gyro
26526,0,412,-1042,-229,0,0,0,0,0,0,Calibrating Gyro
26603,0,345,-895,-138,0,0,0,0,0,0,Calibrating Gyro
26680,0,361,-1245,-241,0,0,0,0,0,0,Calibrating Gyro
26757,0,317,-850,170,0,0,0,0,0,0,Calibrating Gyro
26831,0,476,-1018,-168,0,0,0,0,0,0,Calibrating Gyro
26908,0,419,-1219,-539,0,0,0,0,0,0,Calibrating Gyro
26985,0,315,-613,91,0,0,0,0,0,0,Calibrating Gyro
27060,0,339,-742,-182,0,0,0,0,0,0,Calibrating Gyro
27136,0,469,-1051,76,0,0,0,0,0,0,Calibrating Gyro
27210,0,465,-938,-182,0,0,0,0,0,0,Calibrating Gyro
27286,0,372,-1099,-110,0,0,0,0,0,0,Calibrating Gyro
27363,0,419,-1092,-492,0,0,0,0,0,0,Calibrating Gyro
27440,0,419,-910,-118,0,0,0,0,0,0,Calibrating Gyro
27516,0,493,-1052,-185,0,0,0,0,0,0,Calibrating Gyro
27593,0,418,-988,-499,0,0,0,0,0,0,Calibrating Gyro
27669,0,339,-969,-208,0,0,0,0,0,0,Calibrating Gyro
27745,0,414,-1132,-131,0,0,0,0,0,0,Calibrating Gyro
27822,0,419,-1034,-15,0,0,0,0,0,0,Calibrating Gyro
27898,0,468,-1088,-55,0,0,0,0,0,0,Calibrating Gyro
27974,0,391,-672,53,0,0,0,0,0,0,Calibrating Gyro
28048,0,298,-897,-110,0,0,0,0,0,0,Calibrating Gyro
28124,0,383,-1155,-29,0,0,0,0,0,0,Calibrating Gyro
28199,0,501,-900,-87,0,0,0,0,0,0,Calibrating Gyro
28274,0,348,-879,-112,0,0,0,0,0,0,Calibrating Gyro
28350,0,340,-918,-485,0,0,0,0,0,0,Calibrating Gyro
28427,0,363,-848,-247,0,0,0,0,0,0,Calibrating Gyro
28503,0,411,-867,-169,0,0,0,0,0,0,Calibrating Gyro
28578,0,379,-928,-133,0,0,0,0,0,0,Calibrating Gyro
28654,0,489,-1252,-70,0,0,0,0,0,0,Calibrating Gyro
28730,0,473,-968,177,0,0,0,0,0,0,Calibrating Gyro
28805,0,354,-955,-268,0,0,0,0,0,0,Calibrating Gyro
28881,0,312,-850,-43,0,0,0,0,0,0,Calibrating Gyro
28956,0,555,-1134,-402,0,0,0,0,0,0,Calibrating Gyro
29033,0,304,-887,-282,0,0,0,0,0,0,Calibrating Gyro
29109,0,421,-1141,83,0,0,0,0,0,0,Calibrating Gyro
29184,0,446,-1012,-139,0,0,0,0,0,0,Calibrating Gyro
29260,0,365,-1103,-190,0,0,0,0,0,0,Calibrating Gyro
29338,0,637,-1077,87,0,0,0,0,0,0,Calibrating Gyro
29413,0,509,-1044,-37,0,0,0,0,0,0,Calibrating Gyro
29489,0,281,-1005,-174,0,0,0,0,0,0,Calibrating Gyro
29565,0,424,-1002,-38,0,0,0,0,0,0,Calibrating Gyro
29641,0,426,-979,8,0,0,0,0,0,0,Calibrating Gyro
29714,0,452,-1029,-214,0,0,0,0,0,0,Calibrating Gyro
29792,0,368,-943,-278,0,0,0,0,0,0,Calibrating Gyro
29868,0,512,-997,-272,0,0,0,0,0,0,Calibrating Gyro
29943,0,437,-1110,-383,0,0,0,0,0,0,Calibrating Gyro
30020,0,350,-856,172,0,0,0,0,0,0,Calibrating Gyro
30095,0,483,-1145,-231,0,0,0,0,0,0,Calibrating Gyro
30172,0,407,-896,-180,0,0,0,0,0,0,Calibrating Gyro
30248,0,561,-1163,-301,0,0,0,0,0,0,Calibrating Gyro
30325,0,546,-991,-124,0,0,0,0,0,0,Calibrating Gyro
30401,0,380,-911,-106,0,0,0,0,0,0,Calibrating Gyro
30477,0,456,-1268,-405,0,0,0,0,0,0,Calibrating Gyro
30554,0,306,-816,-167,0,0,0,0,0,0,Calibrating Gyro
30630,0,421,-1249,-436,0,0,0,0,0,0,Calibrating Gyro
30707,0,432,-918,-142,0,0,0,0,0,0,Calibrating Gyro
30783,0,419,-819,-18,0,0,0,0,0,0,Calibrating Gyro
